Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,Diesel,Hybrid,Benzin-Hybrid,Diesel-Hybrid,Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,Elektro (BEV),Allradantrieb,offener Aufbau,gewerblich,ObjectId
2020,Januar,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER EVOQUE,607,24000.0,583000.0,127000.0,456000.0,583000.0,127000.0,456000.0,,,,,584000.0,,419000.0,738929
2020,Januar,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER SPORT,221,93000.0,84000.0,84000.0,,9000.0,9000.0,,75000.0,75000.0,,,221000.0,,177000.0,738930
2020,Januar,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER VELAR,203,145000.0,,,,,,,,,,,203000.0,,147000.0,738931
2020,Januar,GELÄNDEWAGEN,MERCEDES,G-KLASSE,387,97000.0,,,,,,,,,,,387000.0,,300000.0,738932
2020,Januar,GELÄNDEWAGEN,MERCEDES,"GL-KLASSE, GLS",301,299000.0,2000.0,2000.0,,2000.0,2000.0,,,,,,301000.0,,281000.0,738933
2020,Januar,GELÄNDEWAGEN,MERCEDES,"ML-KLASSE, GLE",1572,1227000.0,342000.0,333000.0,9000.0,333000.0,333000.0,,9000.0,,9000.0,,1572000.0,,1224000.0,738934
2020,Januar,GELÄNDEWAGEN,NISSAN,X-TRAIL,292,132000.0,,,,,,,,,,,82000.0,,197000.0,738935
2020,Januar,GELÄNDEWAGEN,PORSCHE,CAYENNE,507,,230000.0,230000.0,,,,,230000.0,230000.0,,,507000.0,,380000.0,738936
2020,Januar,GELÄNDEWAGEN,PORSCHE,MACAN,463,,,,,,,,,,,,463000.0,,289000.0,738937
2020,Januar,GELÄNDEWAGEN,SKODA,KODIAQ,1979,1418000.0,,,,,,,,,,,1445000.0,,1502000.0,738938
2020,Januar,GELÄNDEWAGEN,SUBARU,FORESTER,111,,71000.0,71000.0,,71000.0,71000.0,,,,,,111000.0,,81000.0,738939
2020,Januar,GELÄNDEWAGEN,SUZUKI,JIMNY,293,,,,,,,,,,,,293000.0,,36000.0,738940
2020,Januar,GELÄNDEWAGEN,TOYOTA,LANDCRUISER,107,107000.0,,,,,,,,,,,107000.0,,80000.0,738941
2020,Januar,GELÄNDEWAGEN,VOLVO,XC40,758,346000.0,26000.0,26000.0,,,,,26000.0,26000.0,,,249000.0,,470000.0,738942
2020,Januar,GELÄNDEWAGEN,VOLVO,XC60,1174,552000.0,530000.0,230000.0,300000.0,362000.0,62000.0,300000.0,168000.0,168000.0,,,537000.0,,892000.0,738943
2020,Januar,GELÄNDEWAGEN,VOLVO,XC90,553,4000.0,517000.0,284000.0,233000.0,235000.0,2000.0,233000.0,282000.0,282000.0,,,553000.0,,462000.0,738944
2020,Januar,GELÄNDEWAGEN,VW,TIGUAN,7123,4608000.0,3000.0,3000.0,,,,,3000.0,3000.0,,,4408000.0,,5266000.0,738945
2020,Januar,GELÄNDEWAGEN,VW,TOUAREG,719,648000.0,18000.0,18000.0,,,,,18000.0,18000.0,,,719000.0,,627000.0,738946
2020,Januar,SPORTWAGEN,ALPINE,A110,20,,,,,,,,,,,,,,8000.0,738947
2020,Januar,SPORTWAGEN,ASTON MARTIN,DB11,14,,,,,,,,,,,,,3000.0,9000.0,738948
2020,Januar,SPORTWAGEN,ASTON MARTIN,V8,7,,,,,,,,,,,,,,4000.0,738949
2020,Januar,SPORTWAGEN,AUDI,R8,8,,,,,,,,,,,,7000.0,2000.0,7000.0,738950
2020,Januar,SPORTWAGEN,AUDI,TT,194,,,,,,,,,,,,99000.0,101000.0,132000.0,738951
2020,Januar,SPORTWAGEN,BMW,I8,23,,23000.0,23000.0,,,,,23000.0,23000.0,,,23000.0,15000.0,19000.0,738952
2020,Januar,SPORTWAGEN,BMW,Z4,269,,,,,,,,,,,,,269000.0,172000.0,738953
2020,Januar,SPORTWAGEN,FERRARI,488,28,,,,,,,,,,,,,3000.0,13000.0,738954
2020,Januar,SPORTWAGEN,FERRARI,F8,6,,,,,,,,,,,,,,6000.0,738955
2020,Januar,SPORTWAGEN,FERRARI,PORTOFINO,30,,,,,,,,,,,,,30000.0,18000.0,738956
2020,Januar,SPORTWAGEN,FORD,MUSTANG,398,,,,,,,,,,,,,123000.0,130000.0,738957
2020,Januar,SPORTWAGEN,JAGUAR,F-TYPE,56,,,,,,,,,,,,10000.0,18000.0,36000.0,738958
2020,Januar,SPORTWAGEN,LAMBORGHINI,AVENTADOR,58,,,,,,,,,,,,54000.0,10000.0,38000.0,738959
2020,Januar,SPORTWAGEN,MERCEDES,AMG GT,226,,69000.0,69000.0,,69000.0,69000.0,,,,,,116000.0,53000.0,176000.0,738960
2020,Januar,SPORTWAGEN,MERCEDES,E-KLASSE COUPE,385,115000.0,213000.0,210000.0,3000.0,213000.0,210000.0,3000.0,,,,,143000.0,153000.0,257000.0,738961
2020,Januar,SPORTWAGEN,MERCEDES,SL,21,,,,,,,,,,,,,21000.0,13000.0,738962
2020,Januar,SPORTWAGEN,MERCEDES,"SLK, SLC",242,,,,,,,,,,,,,242000.0,159000.0,738963
2020,Januar,SPORTWAGEN,NISSAN,370Z,6,,,,,,,,,,,,,1000.0,4000.0,738964
2020,Januar,SPORTWAGEN,NISSAN,GT-R,11,,,,,,,,,,,,11000.0,,5000.0,738965
2020,Januar,SPORTWAGEN,PORSCHE,911,477,,,,,,,,,,,,217000.0,249000.0,293000.0,738966
2020,Januar,SPORTWAGEN,PORSCHE,BOXSTER,142,,,,,,,,,,,,,142000.0,77000.0,738967
2020,Januar,SPORTWAGEN,PORSCHE,CAYMAN,91,,,,,,,,,,,,,,56000.0,738968
2020,Januar,SPORTWAGEN,SUBARU,BRZ,14,,,,,,,,,,,,,,8000.0,738969
2020,Januar,SPORTWAGEN,TOYOTA,GT 86,14,,,,,,,,,,,,,,4000.0,738970
2020,Januar,SPORTWAGEN,TOYOTA,SUPRA,8,,,,,,,,,,,,,,6000.0,738971
2020,Januar,MINI-VANS,DACIA,LODGY,372,52000.0,,,,,,,,,,,,,74000.0,738972
2020,Januar,MINI-VANS,FORD,C-MAX,22,3000.0,,,,,,,,,,,,,22000.0,738973
2020,Januar,MINI-VANS,KIA,SOUL,149,,,,,,,,,,,149000.0,,,130000.0,738974
2020,Januar,MINI-VANS,KIA,VENGA,5,,,,,,,,,,,,,,2000.0,738975
2020,Januar,MINI-VANS,MERCEDES,B-KLASSE,2215,659000.0,1000.0,1000.0,,,,,1000.0,1000.0,,,178000.0,,1332000.0,738976
2020,Januar,MINI-VANS,PEUGEOT,3008,954,356000.0,261000.0,261000.0,,,,,261000.0,261000.0,,,,,686000.0,738977
2020,Januar,MINI-VANS,RENAULT,SCENIC,365,86000.0,,,,,,,,,,,,,227000.0,738978
2020,Januar,GROSSRAUM-VANS,FORD,GALAXY,243,202000.0,,,,,,,,,,,30000.0,,197000.0,738979
2020,Januar,GROSSRAUM-VANS,FORD,GRAND C-MAX,19,3000.0,,,,,,,,,,,,,19000.0,738980
2020,Januar,GROSSRAUM-VANS,FORD,S-MAX,974,915000.0,,,,,,,,,,,95000.0,,850000.0,738981
2020,Januar,GROSSRAUM-VANS,MERCEDES,V-KLASSE,1513,1506000.0,,,,,,,,,,7000.0,607000.0,,1239000.0,738982
2020,Januar,GROSSRAUM-VANS,PEUGEOT,5008,410,251000.0,,,,,,,,,,,,,342000.0,738983
2020,Januar,GROSSRAUM-VANS,RENAULT,ESPACE,25,16000.0,,,,,,,,,,,,,19000.0,738984
2020,Januar,GROSSRAUM-VANS,SEAT,ALHAMBRA,677,440000.0,,,,,,,,,,,72000.0,,537000.0,738985
2020,Januar,GROSSRAUM-VANS,TOYOTA,PRIUS PLUS,132,,132000.0,132000.0,,132000.0,132000.0,,,,,,,,113000.0,738986
2020,Januar,GROSSRAUM-VANS,VW,SHARAN,748,500000.0,,,,,,,,,,,101000.0,,571000.0,738987
2020,Januar,GROSSRAUM-VANS,VW,TOURAN,2392,1456000.0,,,,,,,,,,,,,1909000.0,738988
2020,Januar,UTILITIES,CITROEN,BERLINGO,1019,589000.0,,,,,,,,,,,,,602000.0,738989
2020,Januar,UTILITIES,CITROEN,JUMPER,64,64000.0,,,,,,,,,,,,,30000.0,738990
2020,Januar,UTILITIES,CITROEN,JUMPY,121,121000.0,,,,,,,,,,,1000.0,,73000.0,738991
2020,Januar,UTILITIES,DACIA,DOKKER,866,120000.0,,,,,,,,,,,,,130000.0,738992
2020,Januar,UTILITIES,FIAT,DOBLO,9,8000.0,,,,,,,,,,,,,7000.0,738993
2020,Januar,UTILITIES,FIAT,DUCATO,36,36000.0,,,,,,,,,,,,,27000.0,738994
2020,Januar,UTILITIES,FIAT,TALENTO,22,22000.0,,,,,,,,,,,,,15000.0,738995
2020,Januar,UTILITIES,FORD,TRANSIT CONNECT,362,342000.0,,,,,,,,,,,,,299000.0,738996
2020,Januar,UTILITIES,FORD,TRANSIT COURIER,169,115000.0,,,,,,,,,,,,,151000.0,738997
2020,Januar,UTILITIES,FORD,"TRANSIT, TOURNEO",1391,1356000.0,35000.0,,35000.0,35000.0,,35000.0,,,,,,,1130000.0,738998
2020,Januar,UTILITIES,HYUNDAI,H-1 STAREX,21,21000.0,,,,,,,,,,,,,11000.0,738999
2020,Januar,UTILITIES,IVECO,DAILY,1,1000.0,,,,,,,,,,,,,,739000
2020,Januar,UTILITIES,MAN,TGE,8,7000.0,,,,,,,,,,1000.0,3000.0,,6000.0,739001
2020,Januar,UTILITIES,MERCEDES,CITAN,268,267000.0,,,,,,,,,,,,,187000.0,739002
2020,Januar,UTILITIES,MERCEDES,SPRINTER,328,328000.0,,,,,,,,,,,13000.0,,301000.0,739003
2020,Januar,UTILITIES,MERCEDES,VITO,701,686000.0,,,,,,,,,,15000.0,137000.0,,596000.0,739004
2020,Januar,UTILITIES,NISSAN,NV200,76,,,,,,,,,,,76000.0,,,71000.0,739005
2020,Januar,UTILITIES,NISSAN,NV300,65,65000.0,,,,,,,,,,,,,45000.0,739006
2020,Januar,UTILITIES,OPEL,COMBO,441,199000.0,,,,,,,,,,,,,320000.0,739007
2020,Januar,UTILITIES,OPEL,ZAFIRA LIFE,586,586000.0,,,,,,,,,,,,,425000.0,739008
2020,Januar,UTILITIES,PEUGEOT,BOXER,29,29000.0,,,,,,,,,,,,,24000.0,739009
2020,Januar,UTILITIES,PEUGEOT,EXPERT,115,115000.0,,,,,,,,,,,,,80000.0,739010
2020,Januar,UTILITIES,PEUGEOT,RIFTER,682,410000.0,,,,,,,,,,,,,352000.0,739011
2020,Januar,UTILITIES,RENAULT,KANGOO,96,96000.0,,,,,,,,,,,,,64000.0,739012
2020,Januar,UTILITIES,RENAULT,MASTER,3,3000.0,,,,,,,,,,,,,2000.0,739013
2020,Januar,UTILITIES,RENAULT,TRAFIC,126,126000.0,,,,,,,,,,,,,87000.0,739014
2020,Januar,UTILITIES,TOYOTA,PROACE,257,257000.0,,,,,,,,,,,,,140000.0,739015
2020,Januar,UTILITIES,VW,CADDY,2939,1424000.0,,,,,,,,,,,207000.0,,1647000.0,739016
2020,Januar,UTILITIES,VW,CRAFTER,87,41000.0,,,,,,,,,,46000.0,1000.0,,87000.0,739017
2020,Januar,UTILITIES,VW,TRANSPORTER,1718,1717000.0,,,,,,,,,,1000.0,489000.0,,1455000.0,739018
2020,Januar,WOHNMOBILE,CITROEN,JUMPER,426,424000.0,,,,,,,,,,,4000.0,,40000.0,739019
2020,Januar,WOHNMOBILE,CITROEN,JUMPY,27,27000.0,,,,,,,,,,,,,3000.0,739020
2020,Januar,WOHNMOBILE,FIAT,DUCATO,1465,1459000.0,,,,,,,,,,,18000.0,,265000.0,739021
2020,Januar,WOHNMOBILE,FORD,"TRANSIT, TOURNEO",130,130000.0,,,,,,,,,,,1000.0,,40000.0,739022
2020,Januar,WOHNMOBILE,IVECO,DAILY,43,43000.0,,,,,,,,,,,2000.0,,7000.0,739023
2020,Januar,WOHNMOBILE,IVECO,EUROCARGO,6,6000.0,,,,,,,,,,,,,3000.0,739024
2020,Januar,WOHNMOBILE,MAN,TGE,17,17000.0,,,,,,,,,,,14000.0,,15000.0,739025
2020,Januar,WOHNMOBILE,MERCEDES,SPRINTER,150,150000.0,,,,,,,,,,,23000.0,,29000.0,739026
2020,Januar,WOHNMOBILE,MERCEDES,V-KLASSE,266,266000.0,,,,,,,,,,,113000.0,,218000.0,739027
2020,Januar,WOHNMOBILE,PEUGEOT,BOXER,124,124000.0,,,,,,,,,,,3000.0,,29000.0,739028
2020,Januar,WOHNMOBILE,RENAULT,MASTER,10,8000.0,,,,,,,,,,,,,2000.0,739029
2020,Januar,WOHNMOBILE,RENAULT,TRAFIC,8,8000.0,,,,,,,,,,,,,,739030
2020,Januar,WOHNMOBILE,VW,CRAFTER,109,109000.0,,,,,,,,,,,13000.0,,42000.0,739031
2020,Januar,WOHNMOBILE,VW,TRANSPORTER,254,254000.0,,,,,,,,,,,104000.0,,103000.0,739032
2020,Januar,SONSTIGE,AUDI,SONSTIGE,58,19000.0,4000.0,4000.0,,,,,4000.0,4000.0,,1000.0,17000.0,,58000.0,739033
2020,Januar,SONSTIGE,BMW,SONSTIGE,54,28000.0,,,,,,,,,,,47000.0,,43000.0,739034
2020,Januar,SONSTIGE,FERRARI,SONSTIGE,24,,,,,,,,,,,,4000.0,,14000.0,739035
2020,Januar,SONSTIGE,HONDA,SONSTIGE,8,,,,,,,,,,,7000.0,,,7000.0,739036
2020,Januar,SONSTIGE,HYUNDAI,SONSTIGE,7,,1000.0,1000.0,,1000.0,1000.0,,,,,1000.0,,,7000.0,739037
2020,Januar,SONSTIGE,LADA,SONSTIGE,13,,,,,,,,,,,,13000.0,,6000.0,739038
2020,Januar,SONSTIGE,PORSCHE,SONSTIGE,10,,1000.0,1000.0,,,,,1000.0,1000.0,,,8000.0,2000.0,10000.0,739039
2020,Januar,SONSTIGE,SEAT,SONSTIGE,9,,2000.0,2000.0,,,,,2000.0,2000.0,,,3000.0,,8000.0,739040
2020,Januar,SONSTIGE,SONSTIGE,SONSTIGE,576,125000.0,84000.0,76000.0,8000.0,59000.0,51000.0,8000.0,25000.0,25000.0,,111000.0,151000.0,26000.0,441000.0,739041
2020,Januar,SONSTIGE,VW,SONSTIGE,120,11000.0,7000.0,7000.0,,,,,7000.0,7000.0,,83000.0,32000.0,,118000.0,739042
2020,Februar,MINIS,CITROEN,C-ZERO,11,,,,,,,,,,,11000.0,,,11000.0,739043
2020,Februar,MINIS,CITROEN,C1,406,,,,,,,,,,,,,,280000.0,739044
2020,Februar,MINIS,FIAT,500,2589,62000.0,229000.0,229000.0,,229000.0,229000.0,,,,,,,,2187000.0,739045
2020,Februar,MINIS,FIAT,PANDA,504,,11000.0,11000.0,,11000.0,11000.0,,,,,,106000.0,,320000.0,739046
2020,Februar,MINIS,HYUNDAI,I 10,1257,,,,,,,,,,,,,,896000.0,739047
2020,Februar,MINIS,KIA,PICANTO,758,,,,,,,,,,,,,,461000.0,739048
2020,Februar,MINIS,PEUGEOT,108,281,,,,,,,,,,,,,,140000.0,739049
2020,Februar,MINIS,PEUGEOT,ION,24,,,,,,,,,,,24000.0,,,16000.0,739050
2020,Februar,MINIS,RENAULT,TWINGO,1472,,,,,,,,,,,,,,859000.0,739051
2020,Februar,MINIS,SEAT,MII,104,,,,,,,,,,,68000.0,,,91000.0,739052
2020,Februar,MINIS,SKODA,CITIGO,195,,,,,,,,,,,167000.0,,,93000.0,739053
2020,Februar,MINIS,SMART,FORTWO,388,,,,,,,,,,,387000.0,,176000.0,321000.0,739054
2020,Februar,MINIS,TOYOTA,AYGO,1042,,,,,,,,,,,,,,700000.0,739055
2020,Februar,MINIS,VW,UP,1848,,,,,,,,,,,679000.0,,,1194000.0,739056
2020,Februar,KLEINWAGEN,AUDI,"A1, S1",1528,,,,,,,,,,,,,,1017000.0,739057
2020,Februar,KLEINWAGEN,BMW,I3,480,,,,,,,,,,,480000.0,,,331000.0,739058
2020,Februar,KLEINWAGEN,CITROEN,C3,1412,119000.0,,,,,,,,,,,,,939000.0,739059
2020,Februar,KLEINWAGEN,DS,DS3,95,9000.0,,,,,,,,,,12000.0,,,77000.0,739060
2020,Februar,KLEINWAGEN,FORD,FIESTA,3007,159000.0,,,,,,,,,,,,,1796000.0,739061
2020,Februar,KLEINWAGEN,FORD,PUMA,863,,548000.0,548000.0,,548000.0,548000.0,,,,,,,,648000.0,739062
2020,Februar,KLEINWAGEN,HONDA,JAZZ,125,,,,,,,,,,,,,,25000.0,739063
2020,Februar,KLEINWAGEN,HYUNDAI,I 20,1682,,,,,,,,,,,,4000.0,,803000.0,739064
2020,Februar,KLEINWAGEN,KIA,RIO,422,,,,,,,,,,,,,,261000.0,739065
2020,Februar,KLEINWAGEN,MAZDA,2,222,,198000.0,198000.0,,198000.0,198000.0,,,,,,,,91000.0,739066
2020,Februar,KLEINWAGEN,MINI,MINI,2792,119000.0,235000.0,235000.0,,,,,235000.0,235000.0,,52000.0,480000.0,452000.0,1484000.0,739067
2020,Februar,KLEINWAGEN,MITSUBISHI,"MIRAGE, SPACE STAR",1855,,,,,,,,,,,,,,655000.0,739068
2020,Februar,KLEINWAGEN,NISSAN,JUKE,287,,,,,,,,,,,,,,100000.0,739069
2020,Februar,KLEINWAGEN,NISSAN,MICRA,614,,,,,,,,,,,,,,406000.0,739070
2020,Februar,KLEINWAGEN,OPEL,CORSA,4228,106000.0,,,,,,,,,,11000.0,,,3369000.0,739071
2020,Februar,KLEINWAGEN,PEUGEOT,208,735,41000.0,,,,,,,,,,9000.0,,,378000.0,739072
2020,Februar,KLEINWAGEN,RENAULT,CLIO,2899,7000.0,,,,,,,,,,,,,2187000.0,739073
2020,Februar,KLEINWAGEN,RENAULT,ZOE,1352,,,,,,,,,,,1352000.0,,,671000.0,739074
2020,Februar,KLEINWAGEN,SEAT,IBIZA,1746,77000.0,,,,,,,,,,,,,718000.0,739075
2020,Februar,KLEINWAGEN,SKODA,FABIA,2126,,,,,,,,,,,,,,1660000.0,739076
2020,Februar,KLEINWAGEN,SMART,FORFOUR,307,,,,,,,,,,,307000.0,,,165000.0,739077
2020,Februar,KLEINWAGEN,SUZUKI,IGNIS,605,,451000.0,451000.0,,451000.0,451000.0,,,,,,163000.0,,275000.0,739078
2020,Februar,KLEINWAGEN,SUZUKI,SWIFT,436,,302000.0,302000.0,,302000.0,302000.0,,,,,,108000.0,,298000.0,739079
2020,Februar,KLEINWAGEN,TOYOTA,YARIS,1317,,683000.0,683000.0,,683000.0,683000.0,,,,,,,,604000.0,739080
2020,Februar,KLEINWAGEN,VW,POLO,4365,330000.0,,,,,,,,,,,,,2288000.0,739081
2020,Februar,KOMPAKTKLASSE,ALFA ROMEO,ALFA GIULIETTA,64,8000.0,,,,,,,,,,,,,38000.0,739082
2020,Februar,KOMPAKTKLASSE,AUDI,"A3, S3, RS3",2161,426000.0,466000.0,466000.0,,,,,466000.0,466000.0,,,380000.0,211000.0,1419000.0,739083
2020,Februar,KOMPAKTKLASSE,BMW,1ER,2205,648000.0,,,,,,,,,,,378000.0,,1477000.0,739084
2020,Februar,KOMPAKTKLASSE,BMW,2ER,1755,493000.0,261000.0,261000.0,,,,,261000.0,261000.0,,,426000.0,243000.0,1298000.0,739085
2020,Februar,KOMPAKTKLASSE,CITROEN,C4,230,116000.0,,,,,,,,,,,,,192000.0,739086
2020,Februar,KOMPAKTKLASSE,DACIA,LOGAN,473,47000.0,,,,,,,,,,,,,72000.0,739087
2020,Februar,KOMPAKTKLASSE,DACIA,SANDERO,1283,42000.0,,,,,,,,,,,,,120000.0,739088
2020,Februar,KOMPAKTKLASSE,FIAT,TIPO,442,33000.0,,,,,,,,,,,,,324000.0,739089
2020,Februar,KOMPAKTKLASSE,FORD,FOCUS,5412,2340000.0,,,,,,,,,,,,,3970000.0,739090
2020,Februar,KOMPAKTKLASSE,HONDA,CIVIC,165,2000.0,,,,,,,,,,,,,46000.0,739091
2020,Februar,KOMPAKTKLASSE,HYUNDAI,I 30,1851,190000.0,,,,,,,,,,,,,1198000.0,739092
2020,Februar,KOMPAKTKLASSE,HYUNDAI,IONIQ,508,,357000.0,357000.0,,197000.0,197000.0,,160000.0,160000.0,,151000.0,,,351000.0,739093
2020,Februar,KOMPAKTKLASSE,INFINITI,Q30,23,,,,,,,,,,,,11000.0,,18000.0,739094
2020,Februar,KOMPAKTKLASSE,KIA,CEED,2139,225000.0,294000.0,294000.0,,,,,294000.0,294000.0,,,,,1329000.0,739095
2020,Februar,KOMPAKTKLASSE,LADA,VESTA,18,,,,,,,,,,,,,,12000.0,739096
2020,Februar,KOMPAKTKLASSE,LEXUS,CT,15,,15000.0,15000.0,,15000.0,15000.0,,,,,,,,13000.0,739097
2020,Februar,KOMPAKTKLASSE,MAZDA,3,566,22000.0,535000.0,535000.0,,535000.0,535000.0,,,,,,22000.0,,261000.0,739098
2020,Februar,KOMPAKTKLASSE,MAZDA,MX-5,79,,,,,,,,,,,,,79000.0,63000.0,739099
2020,Februar,KOMPAKTKLASSE,MERCEDES,A-KLASSE,3559,647000.0,112000.0,112000.0,,,,,112000.0,112000.0,,,542000.0,,2072000.0,739100
2020,Februar,KOMPAKTKLASSE,NISSAN,LEAF,283,,,,,,,,,,,283000.0,,,213000.0,739101
2020,Februar,KOMPAKTKLASSE,OPEL,AMPERA,112,,,,,,,,,,,112000.0,,,47000.0,739102
2020,Februar,KOMPAKTKLASSE,OPEL,ASTRA,3263,1127000.0,,,,,,,,,,,,,2905000.0,739103
2020,Februar,KOMPAKTKLASSE,PEUGEOT,308,531,291000.0,,,,,,,,,,,,,356000.0,739104
2020,Februar,KOMPAKTKLASSE,RENAULT,MEGANE,504,142000.0,,,,,,,,,,,,,382000.0,739105
2020,Februar,KOMPAKTKLASSE,SEAT,LEON,3008,826000.0,1000.0,1000.0,,,,,1000.0,1000.0,,,330000.0,,1774000.0,739106
2020,Februar,KOMPAKTKLASSE,SKODA,OCTAVIA,3693,2146000.0,,,,,,,,,,,647000.0,,3111000.0,739107
2020,Februar,KOMPAKTKLASSE,SKODA,SCALA,1460,252000.0,,,,,,,,,,,,,1096000.0,739108
2020,Februar,KOMPAKTKLASSE,SUBARU,IMPREZA,5,,,,,,,,,,,,5000.0,,3000.0,739109
2020,Februar,KOMPAKTKLASSE,TOYOTA,COROLLA,1532,,1435000.0,1435000.0,,1435000.0,1435000.0,,,,,,,,728000.0,739110
2020,Februar,KOMPAKTKLASSE,TOYOTA,PRIUS,62,,62000.0,62000.0,,23000.0,23000.0,,39000.0,39000.0,,,,,34000.0,739111
2020,Februar,KOMPAKTKLASSE,VW,GOLF,12409,4206000.0,233000.0,233000.0,,115000.0,115000.0,,118000.0,118000.0,,1475000.0,351000.0,,9889000.0,739112
2020,Februar,MITTELKLASSE,ALFA ROMEO,GIULIA,80,11000.0,,,,,,,,,,,53000.0,,68000.0,739113
2020,Februar,MITTELKLASSE,AUDI,"A4, S4, RS4",4061,1721000.0,2279000.0,1058000.0,1221000.0,2279000.0,1058000.0,1221000.0,,,,,1326000.0,,3604000.0,739114
2020,Februar,MITTELKLASSE,AUDI,"A5, S5, RS5",1039,404000.0,579000.0,321000.0,258000.0,579000.0,321000.0,258000.0,,,,,418000.0,224000.0,875000.0,739115
2020,Februar,MITTELKLASSE,BMW,3ER,4364,2765000.0,511000.0,511000.0,,,,,511000.0,511000.0,,,1312000.0,,3811000.0,739116
2020,Februar,MITTELKLASSE,BMW,4ER,292,106000.0,,,,,,,,,,,102000.0,97000.0,229000.0,739117
2020,Februar,MITTELKLASSE,CITROEN,C5,409,190000.0,,,,,,,,,,,,,274000.0,739118
2020,Februar,MITTELKLASSE,FORD,MONDEO,1057,623000.0,413000.0,413000.0,,413000.0,413000.0,,,,,,69000.0,,1010000.0,739119
2020,Februar,MITTELKLASSE,JAGUAR,XE,236,60000.0,,,,,,,,,,,39000.0,,35000.0,739120
2020,Februar,MITTELKLASSE,KIA,OPTIMA,38,3000.0,16000.0,16000.0,,,,,16000.0,16000.0,,,,,27000.0,739121
2020,Februar,MITTELKLASSE,KIA,STINGER,67,4000.0,,,,,,,,,,,64000.0,,49000.0,739122
2020,Februar,MITTELKLASSE,LEXUS,IS,6,,6000.0,6000.0,,6000.0,6000.0,,,,,,,,3000.0,739123
2020,Februar,MITTELKLASSE,MAZDA,6,290,84000.0,,,,,,,,,,,14000.0,,189000.0,739124
2020,Februar,MITTELKLASSE,MERCEDES,C-KLASSE,3723,1444000.0,1332000.0,813000.0,519000.0,694000.0,694000.0,,638000.0,119000.0,519000.0,,732000.0,369000.0,2825000.0,739125
2020,Februar,MITTELKLASSE,MERCEDES,CLA-KLASSE,2478,597000.0,,,,,,,,,,,502000.0,,1521000.0,739126
2020,Februar,MITTELKLASSE,OPEL,INSIGNIA,1206,922000.0,,,,,,,,,,,175000.0,,1113000.0,739127
2020,Februar,MITTELKLASSE,PEUGEOT,508,191,82000.0,89000.0,89000.0,,,,,89000.0,89000.0,,,,,166000.0,739128
2020,Februar,MITTELKLASSE,RENAULT,TALISMAN,136,53000.0,,,,,,,,,,,,,60000.0,739129
2020,Februar,MITTELKLASSE,SKODA,SUPERB,1383,696000.0,273000.0,273000.0,,,,,273000.0,273000.0,,,204000.0,,1260000.0,739130
2020,Februar,MITTELKLASSE,SUBARU,LEVORG,25,,,,,,,,,,,,25000.0,,15000.0,739131
2020,Februar,MITTELKLASSE,TESLA,MODEL 3,610,,,,,,,,,,,610000.0,531000.0,,263000.0,739132
2020,Februar,MITTELKLASSE,VOLVO,40,18,4000.0,,,,,,,,,,,,,13000.0,739133
2020,Februar,MITTELKLASSE,VOLVO,60,997,486000.0,308000.0,308000.0,,,,,308000.0,308000.0,,,519000.0,,752000.0,739134
2020,Februar,MITTELKLASSE,VW,ARTEON,810,235000.0,,,,,,,,,,,151000.0,,484000.0,739135
2020,Februar,MITTELKLASSE,VW,PASSAT,5282,3748000.0,640000.0,640000.0,,,,,640000.0,640000.0,,,600000.0,,4833000.0,739136
2020,Februar,OBERE MITTELKLASSE,AUDI,"A6, S6, RS6",2377,7000.0,2365000.0,374000.0,1991000.0,2328000.0,337000.0,1991000.0,37000.0,37000.0,,,1801000.0,,1903000.0,739137
2020,Februar,OBERE MITTELKLASSE,BMW,5ER,2551,956000.0,1146000.0,260000.0,886000.0,886000.0,,886000.0,260000.0,260000.0,,,1245000.0,,2284000.0,739138
2020,Februar,OBERE MITTELKLASSE,JAGUAR,XF,37,27000.0,,,,,,,,,,,17000.0,,25000.0,739139
2020,Februar,OBERE MITTELKLASSE,LEXUS,ES,9,,9000.0,9000.0,,9000.0,9000.0,,,,,,,,8000.0,739140
2020,Februar,OBERE MITTELKLASSE,MERCEDES,E-KLASSE,2242,1211000.0,936000.0,418000.0,518000.0,390000.0,389000.0,1000.0,546000.0,29000.0,517000.0,,569000.0,,1689000.0,739141
2020,Februar,OBERE MITTELKLASSE,SUBARU,OUTBACK,54,,,,,,,,,,,,54000.0,,22000.0,739142
2020,Februar,OBERE MITTELKLASSE,TOYOTA,CAMRY,50,,50000.0,50000.0,,50000.0,50000.0,,,,,,,,30000.0,739143
2020,Februar,OBERE MITTELKLASSE,VOLVO,90,372,256000.0,61000.0,61000.0,,,,,61000.0,61000.0,,,293000.0,,327000.0,739144
2020,Februar,OBERKLASSE,AUDI,"A7, S7, RS7",172,3000.0,164000.0,96000.0,68000.0,105000.0,37000.0,68000.0,59000.0,59000.0,,,165000.0,,131000.0,739145
