DATE,MARKE,MODELL,MODELLREIHE,INSGESAMT,MIT DIESELANTRIEB,MIT HYBRIDANTRIEB,MIT ELEKTROANTRIEB,MIT ALLRADANTRIEB,CABRIOLETS
202504,SMART,3,SMART 3,78.0,,,78.0,33.0,
202504,SMART,5,SMART 5,30.0,,,30.0,29.0,
202504,SUBARU,BRZ,SUBARU BRZ,28.0,,,,,
202504,SUBARU,CROSSTREK,SUBARU CROSSTREK,81.0,,81.0,,81.0,
202504,SUBARU,FORESTER,SUBARU FORESTER,123.0,,123.0,,123.0,
202504,SUBARU,IMPREZA,SUBARU IMPREZA,5.0,,4.0,,5.0,
202504,SUBARU,OUTBACK,SUBARU OUTBACK,83.0,,,,83.0,
202504,SUBARU,SOLTERRA,SUBARU SOLTERRA,17.0,,,17.0,17.0,
202504,SUZUKI,ACROSS,SUZUKI ACROSS,16.0,,16.0,,16.0,
202504,SUZUKI,IGNIS,SUZUKI IGNIS,34.0,,34.0,,5.0,
202504,SUZUKI,JIMNY,SUZUKI JIMNY,,,,,,
202504,SUZUKI,SWACE,SUZUKI SWACE,79.0,,79.0,,,
202504,SUZUKI,SWIFT,SUZUKI SWIFT,1097.0,,1097.0,,122.0,
202504,SUZUKI,SX4,SUZUKI SX4,268.0,,268.0,,136.0,
202504,SUZUKI,VITARA,SUZUKI VITARA,587.0,,587.0,,298.0,
202504,SUZUKI,SONSTIGE,SUZUKI SONSTIGE,3.0,,,,3.0,
202504,TESLA,MODEL 3,TESLA MODEL 3,234.0,,,234.0,97.0,
202504,TESLA,MODEL S,TESLA MODEL S,7.0,,,7.0,7.0,
202504,TESLA,MODEL X,TESLA MODEL X,5.0,,,5.0,5.0,
202504,TESLA,MODEL Y,TESLA MODEL Y,639.0,,,639.0,431.0,
202504,TOYOTA,AYGO,TOYOTA AYGO,1089.0,,,,,
202504,TOYOTA,BZ4,TOYOTA BZ4,369.0,,,369.0,11.0,
202504,TOYOTA,C-HR,TOYOTA C-HR,795.0,,794.0,,4.0,
202504,TOYOTA,CAMRY,TOYOTA CAMRY,1.0,,1.0,,,
202504,TOYOTA,COROLLA,TOYOTA COROLLA,1016.0,,1015.0,,14.0,
202504,TOYOTA,GR 86,TOYOTA GR 86,,,,,,
202504,TOYOTA,HIGHLANDER,TOYOTA HIGHLANDER,,,,,,
202504,TOYOTA,LANDCRUISER,TOYOTA LANDCRUISER,32.0,31.0,,,32.0,
202504,TOYOTA,MIRAI,TOYOTA MIRAI,5.0,,,,,
202504,TOYOTA,PRIUS,TOYOTA PRIUS,24.0,,24.0,,,
202504,TOYOTA,PROACE,TOYOTA PROACE,429.0,318.0,,36.0,,
202504,TOYOTA,RAV 4,TOYOTA RAV 4,350.0,,348.0,,164.0,
202504,TOYOTA,SUPRA,TOYOTA SUPRA,7.0,,,,,
202504,TOYOTA,YARIS,TOYOTA YARIS,2085.0,,2066.0,,54.0,
202504,TOYOTA,SONSTIGE,TOYOTA SONSTIGE,3.0,,1.0,,3.0,
202504,VINFAST,VF 6,VINFAST VF 6,1.0,,,1.0,,
202504,VINFAST,VF 8,VINFAST VF 8,11.0,,,11.0,11.0,
202504,VOLVO,60,VOLVO 60,392.0,,392.0,,218.0,
202504,VOLVO,90,VOLVO 90,100.0,,100.0,,96.0,
202504,VOLVO,C40,VOLVO C40,63.0,,,63.0,28.0,
202504,VOLVO,EX30,VOLVO EX30,598.0,,,598.0,141.0,
202504,VOLVO,EX90,VOLVO EX90,126.0,,,126.0,120.0,
202504,VOLVO,FH,VOLVO FH,,,,,,
202504,VOLVO,XC40,VOLVO XC40,1603.0,,1461.0,142.0,40.0,
202504,VOLVO,XC60,VOLVO XC60,1459.0,,1459.0,,1456.0,
202504,VOLVO,XC90,VOLVO XC90,853.0,,853.0,,853.0,
202504,VW,ARTEON,VW ARTEON,44.0,12.0,,,31.0,
202504,VW,CADDY,VW CADDY,1778.0,953.0,247.0,,60.0,
202504,VW,CRAFTER,VW CRAFTER,409.0,409.0,,,79.0,
202504,VW,GOLF,VW GOLF,6861.0,1188.0,2376.0,,320.0,
202504,VW,ID. BUZZ,VW ID. BUZZ,953.0,,,953.0,320.0,
202504,VW,ID.3,VW ID.3,2989.0,,,2989.0,,
202504,VW,"ID.4, ID.5","VW ID.4, ID.5",2629.0,,,2629.0,883.0,
202504,VW,ID.7,VW ID.7,3133.0,,,3133.0,855.0,
202504,VW,PASSAT,VW PASSAT,4027.0,2204.0,1775.0,,428.0,
202504,VW,POLO,VW POLO,2214.0,,,,,
202504,VW,T-CROSS,VW T-CROSS,2720.0,,,,,
202504,VW,T-ROC,VW T-ROC,5937.0,873.0,,,438.0,806.0
202504,VW,TAIGO,VW TAIGO,2020.0,,,,,
202504,VW,TAYRON,VW TAYRON,2561.0,1256.0,1146.0,,1218.0,
202504,VW,TIGUAN,VW TIGUAN,6177.0,2351.0,3104.0,,1542.0,
202504,VW,TOUAREG,VW TOUAREG,634.0,509.0,109.0,,634.0,
202504,VW,TOURAN,VW TOURAN,1359.0,678.0,,,,
202504,VW,TRANSPORTER,VW TRANSPORTER,2917.0,2076.0,526.0,5.0,576.0,
202504,VW,UP,VW UP,12.0,,,12.0,,
202504,VW,SONSTIGE,VW SONSTIGE,19.0,1.0,7.0,4.0,6.0,
202504,XPENG,G6,XPENG G6,87.0,,,87.0,44.0,
202504,XPENG,G9,XPENG G9,99.0,,,99.0,58.0,
202504,XPENG,P7,XPENG P7,21.0,,,21.0,15.0,
202503,ALFA ROMEO,GIULIA,ALFA ROMEO GIULIA,95.0,4.0,,,65.0,
202503,ALFA ROMEO,JUNIOR,ALFA ROMEO JUNIOR,434.0,,402.0,32.0,,
202503,ALFA ROMEO,STELVIO,ALFA ROMEO STELVIO,127.0,46.0,,,127.0,
202503,ALFA ROMEO,TONALE,ALFA ROMEO TONALE,57.0,6.0,51.0,,1.0,
202503,ALPINE,A110,ALPINE A110,28.0,,,,,
202503,ALPINE,A290,ALPINE A290,21.0,,,21.0,,
202503,ALPINE,SONSTIGE,ALPINE SONSTIGE,3.0,,,,,
202503,ASTON MARTIN,DBX,ASTON MARTIN DBX,2.0,,,,2.0,
202503,AUDI,A1,AUDI A1,1036.0,,,,,
202503,AUDI,A3,AUDI A3,2718.0,356.0,1458.0,,785.0,
202503,AUDI,A4,AUDI A4,229.0,,203.0,,162.0,
202503,AUDI,A5,AUDI A5,2397.0,,1219.0,,823.0,74.0
202503,AUDI,A6,AUDI A6,3467.0,2.0,2326.0,1120.0,2353.0,
202503,AUDI,A7,AUDI A7,189.0,,189.0,,183.0,
202503,AUDI,A8,AUDI A8,95.0,,95.0,,95.0,
202503,AUDI,E-TRON GT,AUDI E-TRON GT,97.0,,,97.0,97.0,
202503,AUDI,Q2,AUDI Q2,1013.0,163.0,,,149.0,
202503,AUDI,Q3,AUDI Q3,1649.0,457.0,4.0,,501.0,
202503,AUDI,Q4,AUDI Q4,1220.0,,,1220.0,537.0,
202503,AUDI,Q5,AUDI Q5,1306.0,2.0,1300.0,,1251.0,
202503,AUDI,Q6,AUDI Q6,950.0,,,950.0,638.0,
202503,AUDI,Q7,AUDI Q7,502.0,,439.0,,502.0,
202503,AUDI,Q8,AUDI Q8,685.0,,588.0,11.0,685.0,
202503,AUDI,R8,AUDI R8,9.0,,,,6.0,5.0
202503,AUDI,TT,AUDI TT,3.0,,,,3.0,2.0
202503,AUDI,SONSTIGE,AUDI SONSTIGE,43.0,13.0,9.0,1.0,42.0,
202503,BENTLEY,BENTAYGA,BENTLEY BENTAYGA,16.0,,6.0,,16.0,
202503,BENTLEY,CONTINENTAL,BENTLEY CONTINENTAL,29.0,,28.0,,29.0,7.0
202503,BENTLEY,SONSTIGE,BENTLEY SONSTIGE,1.0,,1.0,,1.0,
202503,BMW,1ER,BMW 1ER,1933.0,197.0,1337.0,,266.0,
202503,BMW,2ER,BMW 2ER,1406.0,76.0,633.0,,232.0,
202503,BMW,3ER,BMW 3ER,3170.0,,1894.0,,1430.0,
202503,BMW,4ER,BMW 4ER,2164.0,,549.0,1115.0,1078.0,409.0
202503,BMW,5ER,BMW 5ER,3403.0,,2618.0,785.0,2082.0,
202503,BMW,7ER,BMW 7ER,150.0,,86.0,64.0,113.0,
202503,BMW,8ER,BMW 8ER,59.0,,8.0,,57.0,32.0
202503,BMW,I8,BMW I8,,,,,,
202503,BMW,IX,BMW IX,298.0,,,298.0,298.0,
202503,BMW,X1,BMW X1,3999.0,198.0,2147.0,1201.0,2157.0,
202503,BMW,X2,BMW X2,661.0,33.0,313.0,209.0,357.0,
202503,BMW,X3,BMW X3,1361.0,,1046.0,298.0,1063.0,
202503,BMW,X4,BMW X4,170.0,,157.0,,170.0,
202503,BMW,X5,BMW X5,955.0,,955.0,,955.0,
202503,BMW,X6,BMW X6,212.0,,212.0,,212.0,
202503,BMW,X7,BMW X7,218.0,,218.0,,218.0,
202503,BMW,XM,BMW XM,63.0,,63.0,,63.0,
202503,BMW,Z4,BMW Z4,541.0,,,,,541.0
202503,BMW,SONSTIGE,BMW SONSTIGE,94.0,14.0,18.0,,92.0,
202503,BYD,ATTO 2,BYD ATTO 2,20.0,,,20.0,,
202503,BYD,ATTO 3,BYD ATTO 3,182.0,,,182.0,,
202503,BYD,DOLPHIN,BYD DOLPHIN,140.0,,,140.0,,
202503,BYD,SEAL,BYD SEAL,129.0,,,129.0,43.0,
202503,BYD,SEAL U,BYD SEAL U,262.0,,190.0,72.0,50.0,
202503,BYD,SEALION 7,BYD SEALION 7,59.0,,,59.0,59.0,
202503,BYD,TANG,BYD TANG,9.0,,,9.0,9.0,
202503,BYD,SONSTIGE,BYD SONSTIGE,4.0,,,4.0,4.0,
202503,CADILLAC,ESCALADE,CADILLAC ESCALADE,6.0,,,,6.0,
202503,CADILLAC,XT4,CADILLAC XT4,,,,,,
202503,CITROEN,BERLINGO,CITROEN BERLINGO,366.0,302.0,,19.0,,
202503,CITROEN,C3,CITROEN C3,1203.0,,1.0,370.0,,
202503,CITROEN,C4,CITROEN C4,556.0,10.0,390.0,64.0,,
202503,CITROEN,C5,CITROEN C5,844.0,48.0,793.0,,,
202503,CITROEN,JUMPER,CITROEN JUMPER,1007.0,1000.0,,,10.0,
202503,CITROEN,JUMPY,CITROEN JUMPY,450.0,434.0,,16.0,1.0,
202503,CITROEN,SONSTIGE,CITROEN SONSTIGE,1.0,1.0,,,,
202503,DACIA,BIGSTER,DACIA BIGSTER,205.0,,205.0,,16.0,
202503,DACIA,DUSTER,DACIA DUSTER,1898.0,2.0,1654.0,,477.0,
202503,DACIA,JOGGER,DACIA JOGGER,1435.0,,307.0,,,
202503,DACIA,LOGAN,DACIA LOGAN,4.0,,,,,
202503,DACIA,SANDERO,DACIA SANDERO,2934.0,,,,,
202503,DACIA,SPRING,DACIA SPRING,438.0,,,438.0,,
202503,DACIA,SONSTIGE,DACIA SONSTIGE,,,,,,
202503,DS,3,DS 3,25.0,1.0,14.0,9.0,,
202503,DS,4,DS 4,55.0,31.0,19.0,,,
202503,DS,7,DS 7,271.0,252.0,19.0,,13.0,
202503,DS,9,DS 9,2.0,,2.0,,1.0,
202503,FERRARI,12CILINDRI,FERRARI 12CILINDRI,18.0,,,,,
202503,FERRARI,296,FERRARI 296,62.0,,62.0,,,57.0
202503,FERRARI,F8,FERRARI F8,1.0,,,,,1.0
202503,FERRARI,PUROSANGUE,FERRARI PUROSANGUE,41.0,,,,41.0,
202503,FERRARI,ROMA,FERRARI ROMA,27.0,,,,,26.0
202503,FERRARI,SF90,FERRARI SF90,35.0,,34.0,,35.0,29.0
202503,FERRARI,SONSTIGE,FERRARI SONSTIGE,4.0,,,,,4.0
202503,FIAT,500,FIAT 500,715.0,,,713.0,,
202503,FIAT,600,FIAT 600,529.0,,482.0,47.0,,
202503,FIAT,DOBLO,FIAT DOBLO,2.0,2.0,,,,
202503,FIAT,DUCATO,FIAT DUCATO,3576.0,3568.0,,,30.0,
202503,FIAT,PANDA,FIAT PANDA,230.0,,230.0,,,
202503,FIAT,SCUDO,FIAT SCUDO,,,,,,
202503,FIAT,TIPO,FIAT TIPO,23.0,23.0,,,,
202503,FIAT,ULYSSE,FIAT ULYSSE,1.0,1.0,,,,
202503,FISKER,OCEAN,FISKER OCEAN,,,,,,
202503,FORD,CAPRI,FORD CAPRI,156.0,,,156.0,53.0,
202503,FORD,ECOSPORT,FORD ECOSPORT,38.0,,,38.0,,
202503,FORD,EXPLORER,FORD EXPLORER,776.0,,1.0,775.0,125.0,
202503,FORD,FIESTA,FORD FIESTA,5.0,,,,,
202503,FORD,FOCUS,FORD FOCUS,1422.0,516.0,793.0,,,
202503,FORD,KUGA,FORD KUGA,1499.0,1.0,1350.0,,183.0,
202503,FORD,MONDEO,FORD MONDEO,,,,,,
202503,FORD,MUSTANG,FORD MUSTANG,131.0,,,,,35.0
202503,FORD,MUSTANG MACH-E,FORD MUSTANG MACH-E,40.0,,,40.0,15.0,
202503,FORD,PUMA,FORD PUMA,920.0,,916.0,,,
202503,FORD,TRANSIT CONNECT,FORD TRANSIT CONNECT,429.0,251.0,58.0,,19.0,
202503,FORD,TRANSIT COURIER,FORD TRANSIT COURIER,415.0,,,,,
202503,FORD,TRANSIT CUSTOM,FORD TRANSIT CUSTOM,2041.0,1679.0,296.0,65.0,256.0,
202503,FORD,"TRANSIT, TOURNEO","FORD TRANSIT, TOURNEO",861.0,856.0,,,61.0,
202503,FORD,SONSTIGE,FORD SONSTIGE,19.0,19.0,,,,
202503,GWM,ORA 03,GWM ORA 03,66.0,,,66.0,,
202503,GWM,ORA 07,GWM ORA 07,8.0,,,8.0,5.0,
202503,GWM,WEY 03,GWM WEY 03,21.0,,21.0,,,
202503,GWM,WEY 05,GWM WEY 05,39.0,,39.0,,39.0,
202503,HONDA,CIVIC,HONDA CIVIC,165.0,,105.0,,,
202503,HONDA,CR-V,HONDA CR-V,254.0,,253.0,,127.0,
202503,HONDA,E:NY1,HONDA E:NY1,2.0,,,2.0,,
202503,HONDA,HR-V,HONDA HR-V,265.0,,265.0,,,
202503,HONDA,JAZZ,HONDA JAZZ,225.0,,225.0,,,
202503,HONDA,ZR-V,HONDA ZR-V,96.0,,96.0,,,
202503,HONDA,SONSTIGE,HONDA SONSTIGE,1.0,,1.0,,,
202503,HYUNDAI,BAYON,HYUNDAI BAYON,188.0,,2.0,,,
202503,HYUNDAI,G70,HYUNDAI G70,9.0,,,,5.0,
202503,HYUNDAI,G80,HYUNDAI G80,10.0,,,1.0,10.0,
202503,HYUNDAI,G90,HYUNDAI G90,7.0,,7.0,,7.0,
202503,HYUNDAI,GV60,HYUNDAI GV60,21.0,,,21.0,16.0,
202503,HYUNDAI,GV70,HYUNDAI GV70,104.0,15.0,,20.0,104.0,
202503,HYUNDAI,GV80,HYUNDAI GV80,3.0,,,,3.0,
202503,HYUNDAI,I 10,HYUNDAI I 10,1310.0,,,,,
202503,HYUNDAI,I 20,HYUNDAI I 20,951.0,,1.0,,2.0,
202503,HYUNDAI,I 30,HYUNDAI I 30,765.0,,476.0,,,
202503,HYUNDAI,INSTER,HYUNDAI INSTER,838.0,,,838.0,,
202503,HYUNDAI,IONIQ5,HYUNDAI IONIQ5,660.0,,,660.0,232.0,
202503,HYUNDAI,IONIQ6,HYUNDAI IONIQ6,111.0,,,111.0,58.0,
202503,HYUNDAI,KONA,HYUNDAI KONA,1148.0,,251.0,638.0,11.0,
202503,HYUNDAI,SANTA FE,HYUNDAI SANTA FE,171.0,,171.0,,156.0,
202503,HYUNDAI,STARIA,HYUNDAI STARIA,47.0,,47.0,,,
202503,HYUNDAI,TUCSON,HYUNDAI TUCSON,1579.0,3.0,1500.0,,469.0,
202503,HYUNDAI,"XG 25, 30, 250, 350","HYUNDAI XG 25, 30, 250, 350",4.0,,,4.0,4.0,
202503,HYUNDAI,SONSTIGE,HYUNDAI SONSTIGE,5.0,,1.0,2.0,3.0,
202503,INEOS,GRENADIER,INEOS GRENADIER,39.0,34.0,,,39.0,
202503,IVECO,DAILY,IVECO DAILY,94.0,94.0,,,4.0,
202503,IVECO,EUROCARGO,IVECO EUROCARGO,1.0,1.0,,,,
202503,JAGUAR,E-PACE,JAGUAR E-PACE,,,,,,
202503,JAGUAR,F-PACE,JAGUAR F-PACE,43.0,,39.0,,43.0,
202503,JAGUAR,F-TYPE,JAGUAR F-TYPE,12.0,,,,8.0,
202503,JEEP,AVENGER,JEEP AVENGER,662.0,,321.0,53.0,,
202503,JEEP,COMPASS,JEEP COMPASS,326.0,,326.0,,29.0,
202503,JEEP,GRAND CHEROKEE,JEEP GRAND CHEROKEE,8.0,,8.0,,8.0,
202503,JEEP,RENEGADE,JEEP RENEGADE,90.0,,90.0,,8.0,
202503,JEEP,WRANGLER,JEEP WRANGLER,122.0,1.0,2.0,,122.0,13.0
202503,KIA,CEED,KIA CEED,1326.0,,275.0,,,
202503,KIA,CERATO,KIA CERATO,,,,,,
202503,KIA,EV3,KIA EV3,806.0,,,806.0,,
202503,KIA,EV6,KIA EV6,228.0,,,228.0,126.0,
202503,KIA,EV9,KIA EV9,146.0,,,146.0,145.0,
202503,KIA,NIRO,KIA NIRO,98.0,,94.0,4.0,,
202503,KIA,PICANTO,KIA PICANTO,653.0,,,,,
202503,KIA,RIO,KIA RIO,2.0,,,2.0,,
202503,KIA,SORENTO,KIA SORENTO,147.0,82.0,65.0,,135.0,
202503,KIA,SOUL,KIA SOUL,2.0,,,2.0,,
202503,KIA,SPORTAGE,KIA SPORTAGE,990.0,,856.0,,311.0,
202503,KIA,STINGER,KIA STINGER,,,,,,
202503,KIA,STONIC,KIA STONIC,227.0,,109.0,,,
202503,KIA,SONSTIGE,KIA SONSTIGE,6.0,,,5.0,3.0,
202503,LAMBORGHINI,URUS,LAMBORGHINI URUS,130.0,,36.0,,127.0,
202503,LAMBORGHINI,SONSTIGE,LAMBORGHINI SONSTIGE,33.0,,15.0,,26.0,6.0
202503,LANCIA,YPSILON,LANCIA YPSILON,,,,,,
202503,LAND ROVER,DEFENDER,LAND ROVER DEFENDER,357.0,,347.0,,357.0,
202503,LAND ROVER,DISCOVERY,LAND ROVER DISCOVERY,32.0,,32.0,,32.0,
202503,LAND ROVER,DISCOVERY SPORT,LAND ROVER DISCOVERY SPORT,79.0,,79.0,,79.0,
202503,LAND ROVER,RANGE ROVER,LAND ROVER RANGE ROVER,146.0,1.0,145.0,,146.0,
202503,LAND ROVER,RANGE ROVER EVOQUE,LAND ROVER RANGE ROVER EVOQUE,234.0,,234.0,,224.0,
202503,LAND ROVER,RANGE ROVER SPORT,LAND ROVER RANGE ROVER SPORT,249.0,1.0,248.0,,248.0,
202503,LAND ROVER,RANGE ROVER VELAR,LAND ROVER RANGE ROVER VELAR,145.0,,143.0,,145.0,
202503,LEAPMOTOR,C10,LEAPMOTOR C10,12.0,,,12.0,,
202503,LEAPMOTOR,T03,LEAPMOTOR T03,320.0,,,320.0,,
202503,LEXUS,ES,LEXUS ES,11.0,,11.0,,,
202503,LEXUS,LBX,LEXUS LBX,90.0,,90.0,,2.0,
202503,LEXUS,LC,LEXUS LC,,,,,,
202503,LEXUS,LM,LEXUS LM,27.0,,23.0,,27.0,
202503,LEXUS,NX,LEXUS NX,148.0,,148.0,,119.0,
202503,LEXUS,RX,LEXUS RX,19.0,,19.0,,19.0,
202503,LEXUS,RZ,LEXUS RZ,5.0,,,5.0,5.0,
202503,LEXUS,UX,LEXUS UX,87.0,,85.0,2.0,2.0,
202503,LOTUS,ELETRE,LOTUS ELETRE,13.0,,,13.0,13.0,
202503,LOTUS,EMEYA,LOTUS EMEYA,1.0,,,1.0,,
202503,LOTUS,EMIRA,LOTUS EMIRA,18.0,,,,,
202503,LUCID,AIR,LUCID AIR,7.0,,,7.0,7.0,
202503,LYNK & CO,01,LYNK & CO 01,1.0,,1.0,,,
202503,LYNK & CO,02,LYNK & CO 02,2.0,,,2.0,,
202503,MAN,TGE,MAN TGE,163.0,163.0,,,16.0,
202503,MAN,TGL,MAN TGL,1.0,1.0,,,,
202503,MAN,TGM,MAN TGM,4.0,4.0,,,1.0,
202503,MAN,TGS,MAN TGS,,,,,,
202503,MAN,TGX,MAN TGX,,,,,,
202503,MAN,SONSTIGE,MAN SONSTIGE,,,,,,
202503,MASERATI,GHIBLI,MASERATI GHIBLI,,,,,,
202503,MASERATI,GRANTURISMO,MASERATI GRANTURISMO,2.0,,,,2.0,1.0
202503,MASERATI,GRECALE,MASERATI GRECALE,73.0,,61.0,1.0,73.0,
202503,MASERATI,LEVANTE,MASERATI LEVANTE,3.0,,,,3.0,
202503,MASERATI,SONSTIGE,MASERATI SONSTIGE,3.0,,,,,2.0
202503,MAXUS,MIFA 9,MAXUS MIFA 9,2.0,,,2.0,,
202503,MAXUS,SONSTIGE,MAXUS SONSTIGE,11.0,1.0,,10.0,,
202503,MAZDA,2,MAZDA 2,763.0,,690.0,,,
202503,MAZDA,3,MAZDA 3,456.0,,455.0,,6.0,
202503,MAZDA,6,MAZDA 6,109.0,,,,,
202503,MAZDA,CX-30,MAZDA CX-30,1540.0,,1540.0,,68.0,
202503,MAZDA,CX-5,MAZDA CX-5,723.0,75.0,648.0,,200.0,
202503,MAZDA,CX-60,MAZDA CX-60,1114.0,,1114.0,,1063.0,
202503,MAZDA,CX-80,MAZDA CX-80,336.0,,336.0,,336.0,
202503,MAZDA,MX-30,MAZDA MX-30,26.0,,22.0,4.0,,
202503,MAZDA,MX-5,MAZDA MX-5,221.0,,,,,221.0
202503,MAZDA,SONSTIGE,MAZDA SONSTIGE,4.0,,,4.0,,
202503,MERCEDES,A-KLASSE,MERCEDES A-KLASSE,1629.0,310.0,1307.0,,150.0,
202503,MERCEDES,ACTROS,MERCEDES ACTROS,1.0,1.0,,,,
202503,MERCEDES,AMG GT,MERCEDES AMG GT,86.0,,37.0,,76.0,
202503,MERCEDES,AROCS,MERCEDES AROCS,,,,,,
202503,MERCEDES,ATEGO,MERCEDES ATEGO,,,,,,
202503,MERCEDES,B-KLASSE,MERCEDES B-KLASSE,634.0,106.0,527.0,,38.0,
202503,MERCEDES,C-KLASSE,MERCEDES C-KLASSE,2216.0,,2216.0,,375.0,
202503,MERCEDES,CITAN,MERCEDES CITAN,488.0,160.0,,81.0,,
202503,MERCEDES,CLA-KLASSE,MERCEDES CLA-KLASSE,1416.0,251.0,1030.0,109.0,188.0,
202503,MERCEDES,CLE,MERCEDES CLE,930.0,,930.0,,413.0,422.0
202503,MERCEDES,CLS,MERCEDES CLS,2.0,,2.0,,1.0,
202503,MERCEDES,E-KLASSE,MERCEDES E-KLASSE,2683.0,,2214.0,468.0,1171.0,
202503,MERCEDES,G-KLASSE,MERCEDES G-KLASSE,595.0,4.0,489.0,99.0,595.0,
202503,MERCEDES,"GL-KLASSE, GLS","MERCEDES GL-KLASSE, GLS",174.0,,174.0,,174.0,
202503,MERCEDES,GLA,MERCEDES GLA,2138.0,250.0,1009.0,870.0,524.0,
202503,MERCEDES,GLB,MERCEDES GLB,1241.0,348.0,249.0,644.0,386.0,
202503,MERCEDES,"GLK, GLC","MERCEDES GLK, GLC",3080.0,,3079.0,,3080.0,
202503,MERCEDES,"ML-KLASSE, GLE","MERCEDES ML-KLASSE, GLE",828.0,,828.0,,828.0,
202503,MERCEDES,S-KLASSE,MERCEDES S-KLASSE,376.0,,245.0,124.0,352.0,
202503,MERCEDES,SL,MERCEDES SL,103.0,,36.0,,74.0,103.0
202503,MERCEDES,SPRINTER,MERCEDES SPRINTER,1045.0,1044.0,,,202.0,
202503,MERCEDES,UNIMOG,MERCEDES UNIMOG,,,,,,
202503,MERCEDES,V-KLASSE,MERCEDES V-KLASSE,1847.0,1676.0,22.0,149.0,895.0,
202503,MERCEDES,VITO,MERCEDES VITO,534.0,510.0,,24.0,134.0,
202503,MERCEDES,SONSTIGE,MERCEDES SONSTIGE,11.0,,11.0,,11.0,
202503,MG ROEWE,3,MG ROEWE 3,861.0,,801.0,,,
202503,MG ROEWE,4,MG ROEWE 4,376.0,,,376.0,,
202503,MG ROEWE,5,MG ROEWE 5,1.0,,,1.0,,
202503,MG ROEWE,CYBERSTER,MG ROEWE CYBERSTER,40.0,,,40.0,25.0,40.0
202503,MG ROEWE,MARVEL,MG ROEWE MARVEL,2.0,,,2.0,1.0,
202503,MG ROEWE,RX6,MG ROEWE RX6,393.0,,182.0,,,
202503,MG ROEWE,ZS,MG ROEWE ZS,427.0,,378.0,4.0,,
202503,MINI,MINI,MINI MINI,2488.0,,264.0,866.0,243.0,434.0
202503,MITSUBISHI,ASX,MITSUBISHI ASX,323.0,,263.0,,,
202503,MITSUBISHI,COLT,MITSUBISHI COLT,395.0,,95.0,,,
202503,MITSUBISHI,ECLIPSE CROSS,MITSUBISHI ECLIPSE CROSS,114.0,,114.0,,114.0,
202503,MITSUBISHI,"MIRAGE, SPACE STAR","MITSUBISHI MIRAGE, SPACE STAR",905.0,,,,,
202503,MITSUBISHI,OUTLANDER,MITSUBISHI OUTLANDER,50.0,,50.0,,50.0,
202503,MITSUBISHI,SONSTIGE,MITSUBISHI SONSTIGE,1.0,1.0,,,1.0,
202503,MORGAN,SONSTIGE,MORGAN SONSTIGE,11.0,,,,,11.0
202503,NIO,EL6,NIO EL6,2.0,,,2.0,2.0,
202503,NIO,EL7,NIO EL7,1.0,,,1.0,1.0,
202503,NIO,ES8,NIO ES8,2.0,,,2.0,2.0,
202503,NIO,ET5,NIO ET5,8.0,,,8.0,8.0,
202503,NIO,ET7,NIO ET7,8.0,,,8.0,8.0,
202503,NISSAN,ARIYA,NISSAN ARIYA,179.0,,,179.0,83.0,
202503,NISSAN,JUKE,NISSAN JUKE,1162.0,,299.0,,,
202503,NISSAN,LEAF,NISSAN LEAF,,,,,,
202503,NISSAN,PRIMASTAR,NISSAN PRIMASTAR,235.0,235.0,,,,
202503,NISSAN,QASHQAI,NISSAN QASHQAI,2206.0,,2202.0,,17.0,
202503,NISSAN,TOWNSTAR,NISSAN TOWNSTAR,332.0,,,20.0,,
202503,NISSAN,X-TRAIL,NISSAN X-TRAIL,766.0,,766.0,,362.0,
202503,NISSAN,SONSTIGE,NISSAN SONSTIGE,12.0,12.0,,,,
202503,OPEL,ASTRA,OPEL ASTRA,2833.0,489.0,262.0,282.0,,
202503,OPEL,COMBO,OPEL COMBO,54.0,14.0,,35.0,,
202503,OPEL,CORSA,OPEL CORSA,3858.0,2.0,623.0,354.0,,
202503,OPEL,CROSSLAND X,OPEL CROSSLAND X,32.0,4.0,,,,
202503,OPEL,FRONTERA,OPEL FRONTERA,1.0,,,1.0,,
202503,OPEL,GRANDLAND X,OPEL GRANDLAND X,1028.0,25.0,779.0,112.0,6.0,
202503,OPEL,MOKKA,OPEL MOKKA,1541.0,6.0,240.0,160.0,,
202503,OPEL,MOVANO,OPEL MOVANO,45.0,45.0,,,3.0,
202503,OPEL,VIVARO,OPEL VIVARO,3.0,3.0,,,,
202503,OPEL,ZAFIRA LIFE,OPEL ZAFIRA LIFE,186.0,116.0,,70.0,2.0,
202503,OPEL,SONSTIGE,OPEL SONSTIGE,,,,,,
202503,PEUGEOT,2008,PEUGEOT 2008,1297.0,1.0,820.0,54.0,,
202503,PEUGEOT,208,PEUGEOT 208,1359.0,,699.0,62.0,,
202503,PEUGEOT,3008,PEUGEOT 3008,1104.0,,1057.0,47.0,6.0,
202503,PEUGEOT,308,PEUGEOT 308,788.0,383.0,319.0,17.0,,
202503,PEUGEOT,408,PEUGEOT 408,329.0,,319.0,,,
202503,PEUGEOT,5008,PEUGEOT 5008,572.0,25.0,478.0,64.0,,
202503,PEUGEOT,508,PEUGEOT 508,13.0,4.0,5.0,,,
202503,PEUGEOT,BOXER,PEUGEOT BOXER,282.0,279.0,,,2.0,
